,MedHouseVal
10654,2.556
10655,2.37
10656,1.824
10657,1.639
10658,3.134
10659,0.995
10660,1.545
10661,1.458
10662,3.5
10663,0.833
10664,1.406
10665,0.769
10666,1.944
10667,4.318
10668,1.167
10669,3.074
10670,1.543
10671,2.28
10672,1.736
10673,1.798
10674,4.964
10675,4.513
10676,2.432
10677,2.932
10678,4.577
10679,5.00001
10680,0.813
10681,1.028
10682,1.737
10683,1.994
10684,1.648
10685,1.272
10686,1.88
10687,0.681
10688,1.411
10689,1.95
10690,1.196
10691,3.141
10692,1.574
10693,1.727
10694,1.0
10695,1.633
10696,1.13
10697,1.958
10698,3.656
10699,1.172
10700,2.314
10701,1.864
10702,0.828
10703,5.00001
10704,3.625
10705,2.5
10706,5.00001
10707,1.231
10708,1.361
10709,0.847
10710,1.424
10711,1.919
10712,1.9
10713,1.7
10714,1.118
10715,3.312
10716,0.567
10717,1.213
10718,2.688
10719,0.655
10720,2.531
10721,4.445
10722,3.536
10723,3.131
10724,1.841
10725,2.154
10726,5.0
10727,1.461
10728,3.76
10729,2.5
10730,4.093
10731,5.00001
10732,1.46
10733,2.768
10734,5.00001
10735,2.362
10736,1.137
10737,5.00001
10738,2.013
10739,1.226
10740,1.441
10741,1.491
10742,1.325
10743,0.719
10744,1.387
10745,0.618
10746,3.824
10747,1.375
10748,0.578
10749,1.985
10750,1.503
10751,5.00001
10752,2.325
10753,0.666
10754,1.625
10755,2.566
10756,1.813
10757,5.00001
10758,1.655
10759,1.547
10760,1.448
10761,0.43
10762,0.789
10763,1.938
10764,0.847
10765,2.298
10766,3.862
10767,2.625
10768,2.659
10769,1.563
10770,1.738
10771,2.935
10772,1.104
10773,0.675
10774,1.03
10775,1.194
10776,0.679
10777,1.905
10778,2.296
10779,2.292
10780,0.807
10781,1.221
10782,0.893
10783,1.74
10784,2.378
10785,2.712
10786,2.232
10787,0.869
10788,1.866
10789,1.524
10790,3.324
10791,1.421
10792,2.062
10793,0.964
10794,1.138
10795,1.561
10796,2.942
10797,0.831
10798,1.506
10799,1.841
10800,1.297
10801,1.805
10802,1.587
10803,2.407
10804,1.956
10805,1.182
10806,2.429
10807,1.49
10808,3.825
10809,4.585
10810,0.675
10811,1.167
10812,2.25
10813,5.00001
10814,2.365
10815,1.88
10816,1.185
10817,3.78
10818,3.702
10819,0.931
10820,1.772
10821,2.75
10822,1.047
10823,2.162
10824,1.676
10825,2.544
10826,1.723
10827,2.979
10828,2.957
10829,2.0
10830,1.041
10831,0.498
10832,0.862
10833,3.635
10834,1.622
10835,1.792
10836,2.54
10837,0.639
10838,1.031
10839,1.667
10840,1.863
10841,0.973
10842,1.938
10843,1.0
10844,2.764
10845,1.573
10846,1.568
10847,1.907
10848,1.203
10849,1.518
10850,3.661
10851,1.34
10852,1.617
10853,3.031
10854,1.107
10855,1.0
10856,1.467
10857,1.313
10858,2.375
10859,3.185
10860,2.079
10861,2.671
10862,1.665
10863,0.75
10864,0.941
10865,1.779
10866,2.186
10867,2.954
10868,1.994
10869,1.345
10870,0.967
10871,2.021
10872,3.606
10873,1.92
10874,3.441
10875,1.841
10876,1.839
10877,1.656
10878,1.542
10879,0.862
10880,2.161
10881,1.875
10882,1.132
10883,1.948
10884,2.167
10885,1.13
10886,2.289
10887,1.894
10888,0.544
10889,3.684
10890,1.413
10891,1.769
10892,3.675
10893,1.5
10894,4.474
10895,2.523
10896,0.833
10897,1.05
10898,1.633
10899,3.426
10900,0.938
10901,1.829
10902,3.067
10903,3.875
10904,0.865
10905,2.19
10906,5.00001
10907,1.577
10908,0.935
10909,2.836
10910,0.7
10911,1.739
10912,1.798
10913,0.683
10914,1.815
10915,1.98
10916,1.681
10917,1.86
10918,1.593
10919,1.125
10920,2.25
10921,1.084
10922,2.839
10923,1.368
10924,2.042
10925,1.99
10926,3.125
10927,0.585
10928,1.051
10929,2.38
10930,2.75
10931,1.442
10932,1.199
10933,1.604
10934,0.835
10935,1.183
10936,1.148
10937,0.572
10938,1.688
10939,0.893
10940,2.049
10941,5.00001
10942,1.25
10943,1.259
10944,2.142
10945,1.794
10946,2.097
10947,0.802
10948,1.492
10949,1.844
10950,2.242
10951,1.667
10952,3.428
10953,0.764
10954,0.592
10955,1.125
10956,0.991
10957,1.567
10958,1.695
10959,1.118
10960,5.00001
10961,1.162
10962,1.135
10963,1.154
10964,0.958
10965,0.604
10966,1.05
10967,0.934
10968,1.125
10969,0.858
10970,2.75
10971,5.00001
10972,3.906
10973,4.327
10974,3.0
10975,0.995
10976,1.727
10977,1.027
10978,3.372
10979,2.174
10980,1.32
10981,1.214
10982,5.00001
10983,1.259
10984,1.001
10985,2.722
10986,2.866
10987,1.393
10988,0.955
10989,2.298
10990,2.333
10991,1.825
10992,3.353
10993,0.563
10994,5.00001
10995,0.989
10996,3.38
10997,1.204
10998,1.778
10999,1.292
11000,1.446
11001,4.75
11002,0.756
11003,5.00001
11004,1.739
11005,1.403
11006,1.381
11007,3.64
11008,3.167
11009,1.0
11010,4.291
11011,2.358
11012,0.706
11013,1.873
11014,1.54
11015,1.191
11016,3.969
11017,1.25
11018,1.212
11019,0.699
11020,2.306
11021,3.722
11022,1.375
11023,1.125
11024,1.731
11025,2.181
11026,1.242
11027,0.921
11028,0.487
11029,1.596
11030,3.704
11031,3.017
11032,1.417
11033,0.51
11034,0.623
11035,1.417
11036,1.051
11037,5.00001
11038,3.821
11039,0.4
11040,3.2
11041,3.417
11042,1.665
11043,4.379
11044,1.39
11045,0.409
11046,3.879
11047,2.522
11048,2.571
11049,2.341
11050,1.143
11051,2.164
11052,3.275
11053,5.00001
11054,2.966
11055,2.657
11056,5.00001
11057,0.855
11058,2.493
11059,2.25
11060,1.868
11061,3.595
11062,1.578
11063,1.589
11064,4.75
11065,3.012
11066,2.503
11067,2.403
11068,2.24
11069,1.75
11070,1.396
11071,1.132
11072,2.14
11073,2.32
11074,3.5
11075,1.701
11076,0.968
11077,1.838
11078,1.403
11079,1.435
11080,3.609
11081,2.664
11082,5.00001
11083,5.00001
11084,3.395
11085,1.421
11086,2.008
11087,1.937
11088,1.775
11089,1.18
11090,1.711
11091,2.486
11092,1.955
11093,2.126
11094,2.25
11095,1.577
11096,0.748
11097,0.535
11098,1.931
11099,1.6
11100,4.306
11101,4.444
11102,1.488
11103,2.189
11104,2.1
11105,4.058
11106,1.493
11107,1.334
11108,1.333
11109,0.608
11110,2.583
11111,5.00001
11112,0.75
11113,1.094
11114,1.073
11115,0.954
11116,1.154
11117,1.777
11118,2.01
11119,4.0
11120,3.108
11121,4.864
11122,1.269
11123,0.925
11124,1.921
11125,1.921
11126,5.00001
11127,1.661
11128,1.25
11129,2.389
11130,5.00001
11131,2.761
11132,5.00001
11133,2.627
11134,1.531
11135,3.713
11136,0.875
11137,2.054
11138,1.833
11139,0.923
11140,2.059
11141,1.136
11142,3.293
11143,2.624
11144,3.285
11145,5.00001
11146,1.998
11147,1.622
11148,3.203
11149,1.337
11150,1.703
11151,0.553
11152,1.688
11153,3.007
11154,1.514
11155,1.624
11156,1.349
11157,4.75
11158,2.456
11159,1.625
11160,1.814
11161,2.466
11162,1.426
11163,1.391
11164,5.00001
11165,1.886
11166,2.25
11167,3.0
11168,2.029
11169,1.516
11170,2.183
11171,2.171
11172,1.784
11173,1.788
11174,1.472
11175,0.675
11176,2.915
11177,1.911
11178,1.717
11179,1.375
11180,1.982
11181,1.956
11182,1.56
11183,1.431
11184,1.618
11185,0.606
11186,1.838
11187,0.982
11188,1.93
11189,1.035
11190,1.548
11191,1.632
11192,1.585
11193,1.889
11194,1.576
11195,1.639
11196,2.437
11197,1.151
11198,1.536
11199,3.521
11200,2.027
11201,1.125
11202,3.422
11203,2.7
11204,4.364
11205,0.63
11206,3.539
11207,2.237
11208,5.00001
11209,1.189
11210,1.184
11211,4.231
11212,1.046
11213,1.599
11214,3.562
11215,0.719
11216,1.55
11217,1.89
11218,1.094
11219,4.831
11220,4.5
11221,4.338
11222,2.268
11223,2.881
11224,2.765
11225,1.469
11226,0.993
11227,1.398
11228,1.697
11229,1.573
11230,2.787
11231,5.00001
11232,1.297
11233,2.346
11234,2.38
11235,1.25
11236,2.694
11237,1.158
11238,0.492
11239,1.651
11240,0.92
11241,1.375
11242,0.872
11243,1.964
11244,2.25
11245,0.95
11246,0.627
11247,1.57
11248,5.00001
11249,0.72
11250,3.237
11251,0.712
11252,0.975
11253,2.119
11254,2.661
11255,2.869
11256,0.828
11257,0.965
11258,2.688
11259,2.708
11260,2.05
11261,2.808
11262,1.083
11263,0.676
11264,2.357
11265,1.896
11266,1.625
11267,2.327
11268,2.252
11269,1.062
11270,1.603
11271,0.713
11272,1.911
11273,0.953
11274,2.414
11275,4.903
11276,5.00001
11277,3.278
11278,3.1
11279,1.628
11280,1.0
11281,1.465
11282,3.604
11283,2.188
11284,0.978
11285,1.634
11286,4.872
11287,1.837
11288,1.714
11289,1.135
11290,1.143
11291,1.321
11292,0.878
11293,1.51
11294,0.583
11295,0.833
11296,1.982
11297,2.793
11298,1.399
11299,2.256
11300,1.161
11301,1.575
11302,1.427
11303,1.419
11304,5.00001
11305,1.918
11306,1.156
11307,2.123
11308,5.00001
11309,0.577
11310,2.561
11311,2.258
11312,2.138
11313,2.75
11314,0.704
11315,4.677
11316,1.085
11317,0.533
11318,3.8
11319,1.833
11320,3.992
11321,5.00001
11322,2.93
11323,3.003
11324,2.067
11325,1.104
11326,1.539
11327,2.528
11328,0.696
11329,0.905
11330,1.441
11331,2.054
11332,3.506
11333,0.824
11334,2.028
11335,1.728
11336,2.241
11337,1.313
11338,2.329
11339,1.508
11340,2.698
11341,2.677
11342,0.741
11343,1.917
11344,2.735
11345,1.082
11346,2.853
11347,1.426
11348,4.871
11349,3.5
11350,0.435
11351,3.714
11352,5.00001
11353,1.531
11354,3.994
11355,1.343
11356,2.594
11357,1.014
11358,3.5
11359,5.00001
11360,1.844
11361,2.415
11362,3.188
11363,1.613
11364,2.379
11365,2.261
11366,3.614
11367,2.923
11368,0.69
11369,2.133
11370,1.619
11371,1.572
11372,1.75
11373,2.208
11374,0.719
11375,4.206
11376,4.534
11377,3.56
11378,2.855
11379,2.688
11380,1.903
11381,1.448
11382,0.938
11383,3.928
11384,3.25
11385,3.5
11386,5.00001
11387,1.18
11388,0.951
11389,3.208
11390,1.344
11391,2.601
11392,2.286
11393,1.873
11394,1.455
11395,2.07
11396,0.55
11397,1.383
11398,1.399
11399,2.536
11400,4.72
11401,3.412
11402,2.072
11403,5.00001
11404,1.302
11405,0.705
11406,0.825
11407,1.379
11408,1.965
11409,5.00001
11410,2.046
11411,1.134
11412,1.66
11413,1.569
11414,3.655
11415,2.907
11416,3.455
11417,1.425
11418,5.00001
11419,1.842
11420,2.875
11421,2.074
11422,5.00001
11423,3.357
11424,2.894
11425,0.847
11426,1.379
11427,0.561
11428,2.399
11429,4.345
11430,1.491
11431,1.011
11432,1.423
11433,1.2
11434,1.75
11435,1.284
11436,2.246
11437,2.371
11438,1.456
11439,3.122
11440,1.834
11441,0.659
11442,1.349
11443,2.74
11444,5.00001
11445,3.0
11446,1.183
11447,1.874
11448,1.541
11449,1.015
11450,5.00001
11451,2.356
11452,0.942
11453,2.705
11454,5.00001
11455,1.625
11456,1.375
11457,0.758
11458,2.081
11459,4.958
11460,1.188
11461,2.079
11462,3.392
11463,1.686
11464,2.3
11465,1.681
11466,2.992
11467,5.00001
11468,4.0
11469,3.333
11470,1.889
11471,3.793
11472,1.327
11473,1.513
11474,2.262
11475,1.899
11476,1.906
11477,2.348
11478,2.375
11479,0.426
11480,4.062
11481,1.629
11482,4.667
11483,2.773
11484,3.414
11485,2.325
11486,2.868
11487,2.138
11488,2.103
11489,2.804
11490,3.125
11491,0.8
11492,1.88
11493,2.229
11494,2.023
11495,3.485
11496,1.708
11497,4.246
11498,1.426
11499,2.838
11500,2.41
11501,1.932
11502,1.249
11503,1.809
11504,2.688
11505,1.703
11506,3.169
11507,0.903
11508,2.058
11509,1.154
11510,5.00001
11511,1.367
11512,5.00001
11513,2.394
11514,5.00001
11515,0.716
11516,2.895
11517,0.45
11518,3.877
11519,3.9
11520,3.315
11521,1.126
11522,1.897
11523,2.778
11524,2.419
11525,1.744
11526,4.146
11527,1.215
11528,5.00001
11529,5.00001
11530,1.849
11531,0.541
11532,2.567
11533,0.747
11534,2.694
11535,0.653
11536,2.799
11537,1.698
11538,2.772
11539,1.475
11540,1.063
11541,3.545
11542,0.934
11543,0.757
11544,1.417
11545,1.64
11546,0.72
11547,0.713
11548,3.325
11549,0.736
11550,2.104
11551,2.1
11552,0.477
11553,2.165
11554,1.585
11555,4.176
11556,1.676
11557,1.634
11558,1.955
11559,1.323
11560,0.892
11561,3.638
11562,2.318
11563,0.975
11564,1.676
11565,4.135
11566,1.208
11567,3.947
11568,1.497
11569,0.793
11570,2.583
11571,0.433
11572,5.00001
11573,1.403
11574,1.027
11575,1.581
11576,2.953
11577,0.936
11578,3.606
11579,1.26
11580,2.794
11581,0.987
11582,4.836
11583,2.17
11584,0.685
11585,1.679
11586,5.00001
11587,1.0
11588,1.207
11589,2.812
11590,2.872
11591,1.076
11592,3.694
11593,2.478
11594,1.144
11595,1.342
11596,1.841
11597,2.725
11598,2.955
11599,2.175
11600,2.224
11601,0.886
11602,1.917
11603,1.678
11604,1.116
11605,2.896
11606,5.00001
11607,1.361
11608,5.00001
11609,2.942
11610,3.314
11611,1.818
11612,1.031
11613,0.547
11614,2.643
11615,3.115
11616,1.466
11617,1.024
11618,2.171
11619,1.505
11620,5.00001
11621,1.414
11622,1.874
11623,0.47
11624,2.657
11625,0.95
11626,0.63
11627,1.129
11628,3.147
11629,2.195
11630,1.557
11631,0.675
11632,0.556
11633,1.625
11634,1.193
11635,1.861
11636,3.169
11637,1.75
11638,1.716
11639,3.685
11640,3.493
11641,1.139
11642,1.8
11643,0.69
11644,1.482
11645,1.111
11646,3.63
11647,2.933
11648,2.769
11649,3.499
11650,1.833
11651,1.688
11652,1.386
11653,2.922
11654,1.653
11655,0.997
11656,3.932
11657,1.786
11658,3.75
11659,1.613
11660,1.333
11661,1.463
11662,2.083
11663,0.875
11664,4.062
11665,2.403
11666,0.971
11667,1.46
11668,0.958
11669,2.213
11670,5.00001
11671,2.528
11672,0.592
11673,1.922
11674,0.707
11675,3.326
11676,2.413
11677,1.142
11678,3.555
11679,1.621
11680,0.768
11681,0.675
11682,1.228
11683,4.5
11684,1.68
11685,0.632
11686,5.00001
11687,1.633
11688,1.375
11689,0.907
11690,0.649
11691,1.591
11692,1.869
11693,5.0
11694,1.579
11695,0.787
11696,2.631
11697,0.496
11698,1.742
11699,0.668
11700,2.905
11701,1.175
11702,3.313
11703,1.361
11704,0.431
11705,3.313
11706,2.705
11707,2.662
11708,2.527
11709,5.00001
11710,1.685
11711,0.897
11712,1.445
11713,1.704
11714,0.983
11715,4.034
11716,1.325
11717,3.839
11718,3.7
11719,1.082
11720,1.434
11721,2.511
11722,1.262
11723,1.75
11724,0.571
11725,2.325
11726,1.011
11727,2.658
11728,2.099
11729,1.029
11730,0.681
11731,4.058
11732,1.669
11733,1.797
11734,2.705
11735,3.319
11736,1.578
11737,1.188
11738,1.582
11739,1.52
11740,2.418
11741,1.223
11742,3.393
11743,1.25
11744,0.955
11745,2.185
11746,3.5
11747,2.125
11748,0.875
11749,2.202
11750,0.683
11751,2.75
11752,0.697
11753,1.521
11754,2.088
11755,1.921
11756,3.679
11757,0.983
11758,1.808
11759,2.336
11760,2.663
11761,0.612
11762,2.534
11763,0.913
11764,2.972
11765,1.981
11766,3.407
11767,2.521
11768,2.571
11769,1.708
11770,2.041
11771,2.3
11772,1.375
11773,2.408
11774,3.786
11775,1.723
11776,1.781
11777,0.871
11778,0.853
11779,1.785
11780,1.601
11781,1.693
11782,2.158
11783,3.167
11784,2.781
11785,0.929
11786,1.738
11787,0.647
11788,3.397
11789,4.459
11790,1.791
11791,0.684
11792,1.966
11793,2.992
11794,1.137
11795,1.774
11796,2.613
11797,2.825
11798,0.579
11799,5.00001
11800,1.765
11801,1.304
11802,0.889
11803,2.466
11804,2.739
11805,0.225
11806,0.527
11807,5.00001
11808,1.598
11809,1.849
11810,1.042
11811,2.75
11812,0.693
11813,2.891
11814,1.547
11815,2.884
11816,0.936
11817,2.545
11818,1.851
11819,5.00001
11820,2.259
11821,1.278
11822,2.889
11823,4.959
11824,2.291
11825,1.519
11826,3.798
11827,1.631
11828,2.697
11829,1.688
11830,0.945
11831,1.115
11832,1.603
11833,1.033
11834,1.712
11835,0.779
11836,1.655
11837,5.00001
11838,5.00001
11839,2.536
11840,2.794
11841,3.265
11842,1.871
11843,0.794
11844,3.36
11845,1.58
11846,2.086
11847,2.505
11848,2.548
11849,2.042
11850,1.198
11851,2.75
11852,1.817
11853,2.056
11854,1.019
11855,2.875
11856,3.442
11857,5.00001
11858,0.829
11859,2.314
11860,2.25
11861,3.026
11862,2.489
11863,0.43
11864,2.028
11865,2.167
11866,0.946
11867,1.316
11868,1.877
11869,2.396
11870,2.685
11871,1.125
11872,4.38
11873,1.079
11874,2.018
11875,2.896
11876,3.16
11877,1.742
11878,1.779
11879,5.00001
11880,2.051
11881,0.611
11882,3.575
11883,3.981
11884,4.504
11885,1.929
11886,2.166
11887,0.929
11888,1.501
11889,1.823
11890,0.865
11891,3.25
11892,0.857
11893,1.563
11894,1.63
11895,1.717
11896,2.135
11897,2.715
11898,1.625
11899,2.864
11900,2.544
11901,2.192
11902,1.183
11903,1.91
11904,1.218
11905,1.353
11906,1.573
11907,0.67
11908,5.00001
11909,1.458
11910,1.602
11911,2.149
11912,1.625
11913,1.073
11914,1.324
11915,1.904
11916,1.247
11917,2.882
11918,1.041
11919,0.955
11920,1.891
11921,1.489
11922,0.538
11923,1.459
11924,2.25
11925,2.459
11926,2.438
11927,3.75
11928,2.26
11929,2.711
11930,2.188
11931,1.034
11932,2.189
11933,2.478
11934,2.357
11935,1.358
11936,2.188
11937,2.233
11938,1.772
11939,1.921
11940,1.12
11941,3.443
11942,1.772
11943,2.61
11944,5.00001
11945,0.708
11946,1.432
11947,3.993
11948,3.266
11949,1.905
11950,2.833
11951,2.16
11952,0.987
11953,1.738
11954,0.892
11955,1.313
11956,5.00001
11957,3.58
11958,2.611
11959,2.951
11960,1.855
11961,1.89
11962,0.813
11963,5.00001
11964,5.00001
11965,2.073
11966,1.281
11967,0.993
11968,2.094
11969,1.175
11970,3.547
11971,1.291
11972,0.942
11973,0.904
11974,1.662
11975,1.322
11976,1.426
11977,0.896
11978,5.00001
11979,2.728
11980,1.804
11981,0.813
11982,1.0
11983,1.98
11984,2.878
11985,2.842
11986,1.616
11987,4.183
11988,2.526
11989,1.025
11990,2.628
11991,2.12
11992,0.517
11993,1.092
11994,1.455
11995,2.319
11996,1.407
11997,1.578
11998,5.00001
11999,0.932
12000,1.418
12001,1.757
12002,1.762
12003,1.917
12004,1.478
12005,2.436
12006,3.757
12007,0.475
12008,0.879
12009,1.875
12010,1.118
12011,2.191
12012,1.056
12013,2.583
12014,1.805
12015,1.265
12016,3.5
12017,0.813
12018,2.567
12019,5.00001
12020,1.088
12021,2.372
12022,1.072
12023,1.678
12024,2.463
12025,2.156
12026,0.976
12027,1.02
12028,0.585
12029,1.635
12030,1.807
12031,1.815
12032,2.026
12033,1.172
12034,3.977
12035,3.034
12036,2.422
12037,1.163
12038,1.078
12039,2.668
12040,2.134
12041,1.139
12042,1.713
12043,4.227
12044,1.475
12045,5.00001
12046,1.493
12047,2.517
12048,1.981
12049,3.603
12050,3.576
12051,2.55
12052,0.748
12053,1.286
12054,1.434
12055,0.483
12056,1.429
12057,1.064
12058,2.316
12059,3.871
12060,5.00001
12061,1.115
12062,2.345
12063,2.083
12064,3.15
12065,1.875
12066,1.002
12067,5.00001
12068,5.00001
12069,1.872
12070,1.886
12071,0.875
12072,1.878
12073,3.255
12074,1.625
12075,2.169
12076,0.875
12077,1.813
12078,4.056
12079,0.588
12080,1.415
12081,0.884
12082,5.00001
12083,1.127
12084,1.657
12085,0.875
12086,0.614
12087,1.258
12088,1.734
12089,0.89
12090,1.625
12091,0.721
12092,3.964
12093,1.945
12094,5.00001
12095,2.21
12096,1.629
12097,0.939
12098,1.931
12099,2.193
12100,3.617
12101,2.256
12102,2.021
12103,4.613
12104,2.389
12105,4.778
12106,3.872
12107,0.879
12108,5.00001
12109,1.906
12110,1.462
12111,3.35
12112,5.00001
12113,1.375
12114,0.718
12115,1.859
12116,3.276
12117,0.958
12118,2.644
12119,1.201
12120,5.00001
12121,1.111
12122,1.292
12123,3.022
12124,2.259
12125,0.595
12126,2.765
12127,1.185
12128,3.009
12129,3.601
12130,1.358
12131,1.691
12132,1.369
12133,1.417
12134,1.266
12135,4.938
12136,1.139
12137,1.417
12138,1.563
12139,0.926
12140,2.215
12141,1.608
12142,0.696
12143,1.625
12144,5.00001
12145,2.0
12146,2.094
12147,2.421
12148,1.152
12149,1.844
12150,1.089
12151,4.2
12152,1.586
12153,1.607
12154,1.813
12155,5.00001
12156,1.13
12157,1.375
12158,2.177
12159,1.555
12160,0.812
12161,2.365
12162,3.878
12163,2.656
12164,2.298
12165,1.911
12166,2.213
12167,1.234
12168,2.367
12169,0.797
12170,2.553
12171,2.922
12172,1.867
12173,3.213
12174,1.92
12175,0.446
12176,1.848
12177,4.063
12178,0.746
12179,1.81
12180,3.1
12181,1.464
12182,1.698
12183,1.703
12184,1.409
12185,1.267
12186,2.27
12187,3.469
12188,2.033
12189,1.958
12190,2.5
12191,0.869
12192,1.648
12193,1.875
12194,2.913
12195,1.984
12196,1.366
12197,0.732
12198,3.088
12199,2.245
12200,1.398
12201,1.225
12202,2.307
12203,1.925
12204,1.292
12205,1.26
12206,1.743
12207,2.708
12208,1.708
12209,1.006
12210,0.788
12211,3.875
12212,3.25
12213,1.432
12214,1.768
12215,1.265
12216,3.333
12217,1.835
12218,1.261
12219,0.936
12220,1.275
12221,0.725
12222,1.577
12223,3.424
12224,1.896
12225,0.989
12226,1.595
12227,2.227
12228,3.018
12229,1.408
12230,1.459
12231,1.583
12232,1.346
12233,0.991
12234,0.589
12235,0.56
12236,5.00001
12237,1.104
12238,1.65
12239,5.00001
12240,2.651
12241,1.234
12242,2.571
12243,0.926
12244,1.833
12245,5.00001
12246,1.813
12247,1.501
12248,1.719
12249,1.568
